"Year","Location","trialName","Trial","plot_name","Plot","Block","Line","pass","range","GrainMoisture|%","TestWeight|lb/bu","GrainYield|bu/ac","HeadingDate|Julian","Height|in","Awns|A-TA-AL","notes|","Entry","Pedigree","PlotWeight|g","Lodging|0-9","PowderyMildew|0-9","AWN|CO_321:0501164"
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2122",2122,2,"VA22FHB-138",3,18,12.9,59.8,79.2147886154458,119,37,"A",NA,633,"USG 3118""S"" (VA12W-54) / Hilliard (VA11W-108) // MO 121058 (011126*2/Pioneer 25R47)",2211.8,0.5,2,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2123",2123,2,"19VTK1-139",2,18,13.1,61.5,104.860264429209,114,31,"A",NA,720,"Hilliard / MDC07026-F2-19-13-3 // VA17W-75",2934.6,0.5,0,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2124",2124,2,"VA22FHB-14",2,19,12.9,59.5,77.4921051303193,122,35,"A",NA,509,"KY06C-1178-16-10-3 (KY93C-0004-22-1 / NC03-11458 // KY97C-0519-04-05) / HILLIARD (VA11W-108)",2163.7,0,2,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2125",2125,2,"19VT2-44-11",3,19,12.9,59.1,97.4336885922418,114,31,"AL",NA,980,"HILLIARD / MDC07026-F2-19-13-3 // 13VTK59-55",2720.5,0,0,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2126",2126,2,"19VTK16-165",4,19,12.8,59.9,85.9426338563672,115,34,"AL",NA,858,"VA17W-75 / 15VDH-FHB-MAS25-08",2396.9,0,1,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2127",2127,2,"VA22FHB-131",5,19,12.8,58.5,68.3338777602172,122,31,"A",NA,626,"Pioneer 112348W (USG 3404) / Berkeley (VA12W-72) // VA14FHB-14 [VA05W-436 {OH 552 (P71761A4-31-5-33 / MD55-286-21) / AGS 2000} / {VA05W-641 (Renwood 3260*2 // Futai8944 / Renwood 3260 /3/ Renwood 3260}]",1905.8,0,4,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2128",2128,2,"VA22W-102",6,19,12.7,56.3,68.4948050847907,116,34,"A",NA,115,"ARGA04494-11E49 (AWD99*5261 /SS8641) / Hilliard (VA11W-108)",1908.1,0,3,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2129",2129,2,"VA22W-123",7,19,12.9,60.6,75.6154187556699,122,33,NA,NA,136,"ARGA04494-11E49 (AWD99*5261 /SS8641) / Hilliard (VA11W-108)",2111.3,0,3,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2130",2130,2,"VA22FHB-173",8,19,13,60.5,76.3907457745934,118,36,"A",NA,668,"ARGE07-1347-6-7-9 (Bess//ARGE97-1060-5-5/VA-FE24-4-6) / Featherstone 31 (VA12W-31) // VA13W-38 [IL99-15867 (IL93-2879/ P881705A-1-X-60) / Jamestown]",2135.4,0,2,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2131",2131,2,"19VT2-44-20",9,19,13.4,59.4,84.8990507695834,117,31,"AL",NA,982,"HILLIARD / MDC07026-F2-19-13-3 // 13VTK59-55",2384.2,0,1,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2132",2132,2,"VA22FHB-121",10,19,12.5,58.5,57.1995753458625,126,33,"A",NA,616,"Pioneer 112348W (USG 3404) / Berkeley (VA12W-72) // VA14FHB-14 [VA05W-436 {OH 552 (P71761A4-31-5-33 / MD55-286-21) / AGS 2000} / {VA05W-641 (Renwood 3260*2 // Futai8944 / Renwood 3260 /3/ Renwood 3260}]",1589.8,0,4,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2133",2133,2,"VA22W-127",11,19,12.9,57.5,77.3882427164551,120,34,"A",NA,140,"ARGA04494-11E49 (AWD99*5261 /SS8641) / Hilliard (VA11W-108)",2160.8,0,2,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2134",2134,2,"SHIRLEY",12,19,12.8,57.5,87.5884125263189,120,31,"AL",NA,10,"VA03W-409 = 94-52-25(CI13836/ 9*CC // 2*TYL/3/ 2*MSY/4/HUNTER /5/SAL)/ CK9835 // 96-54-234 (SISSON""S"")",2442.8,0,0,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2135",2135,2,"VA22W-331",13,19,12.9,57,74.9814998848437,116,33,"A",NA,344,"Pioneer 112355W (AgriMAXX 446) / Jamestown // ARGA04494-11E49 (AWD99*5261 /SS8641)",2093.6,0,4,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2136",2136,2,"VA22W-76",14,19,12.7,57.8,59.8364816287603,115,32,"A",NA,89,"AR11LE24 (GA961591-3E42/GA96229-3A41) / Berkeley (VA12W-72)",1666.9,0,6,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2137",2137,2,"DH20SRW03-045",15,19,12.8,59.5,80.2200570432018,115,27,"A",NA,940,"13VTK429-3 / DH12SRW057-081",2237.3,0,4,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2138",2138,2,"19VT13-353-6",16,19,13,62,79.9573643723863,116,33,"A",NA,992,"HILLIARD / MDC07026-F2-19-13-3 // LA10191C-1",2235.1,0,0,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2139",2139,2,"VA22W-56",17,19,12.5,57.9,61.9020438939215,117,30,"A",NA,69,"Berkeley (VA12W-72) / VA14FHB-14 [VA05W-436 [OH 552 (P71761A4-31-5-33 / MD55-286-21) / AGS 2000 )] / [VA05W-641 (Renwood 3260*2 //Futai8944/ Renwood 3260/3/ Renwood 3260)])",1720.5,0,4,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2140",2140,2,"19VTK9-69",18,19,12.7,56.9,62.8948943918357,112,28,"A",NA,780,"KWS192 / DH13SRW023-201",1752.1,0,8,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2141",2141,2,"VA22FHB-39",19,19,12.6,59.1,63.1681916457842,123,33,"A",NA,534,"IL11-6543 (IL97-1828 / IL02-18228) / Featherstone 31 (VA12W-31)",1757.7,0,3,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2142",2142,2,"19VTK20-110",20,19,12.7,60.3,59.1544412238492,122,33,"AL",NA,872,"KWS154 / DH12SRW056-058",1647.9,0,4,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2143",2143,2,"VA22W-136",21,19,12.6,57,70.9847028154707,114,30,"A",NA,149,"ARGA04494-11E49 (AWD99*5261 /SS8641) / Hilliard (VA11W-108)",1975.2,0,5,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2144",2144,2,"VA22W-24",21,20,12.6,54.6,92.6517123980179,115,31,"A",NA,37,"VA11W-313 (Berkeley""S"") / VA14W-6 [Jamestown (VA02W-370) / Shirley (VA03W-409) // SS 8404]",2578.1,0,1,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2145",2145,2,"19VTK6-57",20,20,13,59,81.266674710192,121,31,"A",NA,755,"KWS192 / 15VDH-SRW02-075",2271.7,0,4,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2146",2146,2,"VA22W-389",19,20,12.7,57.3,68.7963387374883,116,29,"A",NA,402,"Pioneer 112355W (AgriMAXX 446) / GA03564-12E6 (SS8641/4/AGS 2000*3/931433//PION 2684/3*AGS 2000) // Berkeley (VA12W-72)",1916.5,0,4,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2147",2147,2,"VA22W-447",18,20,13.2,60.2,78.0853573368628,130,37,"A",NA,460,"GA03564-12E6 (SS8641/4/AGS 2000*3/ 931433 //PION 2684/3*AGS 2000) / VA10W-21_ BSR124 [Z00-5018 (U90-1A//ZX90-2C1/PION 2580 ) / VA01W-158 (PION2643/94-54-331)] // SH7200 (VA10W-119)",2187.8,0,3,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2148",2148,2,"19VDH-FHB-MAS11-10",17,20,12.7,58.6,80.3156422078039,112,32,"A",NA,700,"VA13W-174 / Pioneer W050216N2 // 15VDH-FHB-MAS25-08",2237.4,0,3,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2149",2149,2,"VA22W-38",16,20,12.6,55.1,86.4524104358527,115,31,"A",NA,51,"VA11W-313 (Berkeley""S"") / VA14W-6 [Jamestown (VA02W-370) / Shirley (VA03W-409) // SS 8404]",2405.6,0,2,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2150",2150,2,"19VT2-44-46",15,20,12.7,60.4,82.0135638473986,118,30,"AL",NA,986,"HILLIARD / MDC07026-F2-19-13-3 // 13VTK59-55",2284.7,0,3,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2151",2151,2,"VA22W-189",14,20,12.5,57.4,76.2001387753189,113,32,"TA",NA,202,"VA14W-59 [VA06W-627 ( IL 94-1549 (SCAB-RES) /VA97W-375 (CK9803/Freedom)// Coker 9025 (BL930390))] / [VA06W-256 {McCormick""S"" (VA98W-590) / VAN99W-97 [Coker 983//GA-ANDY/VA90-21-20 (79IWWRN67//CK65-20/ATR)] / SR8483 (VA12W-68)",2117.9,0,5,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2152",2152,2,"DH19SRW06-316",13,20,12.9,59.2,84.6156341363832,116,33,"A",NA,880,"VA13W-174 / Featherstone 125""S"" (VA09MAS1-12-5-1-3)",2362.6,0,0,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2153",2153,2,"VA22FHB-52",12,20,12.7,59.3,63.3005289484408,118,36,"AL",NA,547,"IL11-6543 (IL97-1828 / IL02-18228) / Featherstone 31 (VA12W-31)",1763.4,0.5,3,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2154",2154,2,"VA22W-443",11,20,12.7,58.6,94.0138852874938,115,34,"A",NA,456,"GA03564-12E6 (SS8641/4/AGS 2000*3/ 931433 //PION 2684/3*AGS 2000) / VA10W-21_ BSR124 [Z00-5018 (U90-1A//ZX90-2C1/PION 2580 ) / VA01W-158 (PION2643/94-54-331)] // SH7200 (VA10W-119)",2619,0,0,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2155",2155,2,"VA22FHB-28",10,20,13.1,59.3,54.5454895560512,123,38,"AL",NA,523,"MO131838 (ERNIE*2/92-2-1) / NC9305-7 (Bess / NC-Yadkin)",1526.5,0,4,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2156",2156,2,"VA22FHB-137",9,20,13.2,56.7,77.7998271884512,121,35,"A",NA,632,"USG 3118""S"" (VA12W-54) / Hilliard (VA11W-108) // MO 121058 (011126*2/Pioneer 25R47)",2179.8,0,3,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2157",2157,2,"VA22W-164",8,20,13.1,52,76.0492403682566,116,33,"A",NA,177,"USG 3895 (Pion A040064G1) / Berkeley (VA12W-72)",2128.3,0,3,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2158",2158,2,"VA22W-20",7,20,12.7,55.7,75.8249445944151,115,32,"A",NA,33,"12V51 (VA05W-251) / Pioneer Brand 26R41 // Hilliard (VA11W-108)",2112.3,0,2,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2159",2159,2,"VA22W-261",6,20,13,59.6,85.788445931466,116,34,"A",NA,274,"VA12FHB-8 [IL99-27048 (IL90-6364/Pioneer 2571) / VA04W-486 [ERNIE//INW 9824 (P92823A1-1-4-4-5 =Clark*4/ Ning7840)/ McCormick] // Shirley] / VA07MAS4-7417-1-3-3 [Oglethorpe (GA951231-4E25) / SS8404 // Shirley]",2398.1,0,0,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2160",2160,2,"VA22W-413",5,20,12.9,56.9,77.1053071752389,119,33,"A",NA,426,"Hilliard / GA04434-13E52 (961565-2E46/ AGS2485//SS 8641 ) // Berkeley (VA12W-72)",2152.9,0,3,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2161",2161,2,"VA22FHB-35",4,20,12.9,57,62.0166054645565,121,32,"TA",NA,530,"IL11-6543 (IL97-1828 / IL02-18228) / Featherstone 31 (VA12W-31)",1731.6,0,3,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2162",2162,2,"VA16W-5_LR-CK",3,20,13.1,58.3,87.0583889645352,122,34,"A",NA,13,"LR-SUSCEPTIBLE CHECK",2436.4,0,0,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2163",2163,2,"VA22W-233",2,20,13,56.4,90.9720270229424,116,32,"TA",NA,246,"VA14W-6 [Jamestown (VA02W-370) / Shirley (VA03W-409) // SS 8404] / VA07MAS3-7304-3-2-4-3 [Shirley / AGS 2026 (GA951231-4E26) // SS8404]",2543,0,2,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2164",2164,2,"19VT7-178-23",2,21,13,59.8,100.316066920069,116,35,"AL",NA,979,"HILLIARD / MDC07026-F2-19-13-3 // 13VTK59-55",2804.2,0,0,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2165",2165,2,"VA22W-406",3,21,13,57.2,75.0957448393868,117,33,"A",NA,419,"Hilliard / GA04434-13E52 (961565-2E46/ AGS2485//SS 8641 ) // Berkeley (VA12W-72)",2099.2,0,4,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2166",2166,2,"VA22W-274",4,21,12.9,58.4,93.2075627867338,114,36,"A",NA,287,"VA12FHB-8 [IL99-27048 (IL90-6364/Pioneer 2571) / VA04W-486 [ERNIE//INW 9824 (P92823A1-1-4-4-5 =Clark*4/ Ning7840)/ McCormick] // Shirley] / VA07MAS4-7417-1-3-3 [Oglethorpe (GA951231-4E25) / SS8404 // Shirley]",2602.5,0,0,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2167",2167,2,"18VDH-FHB-MAS11-259-4-2",5,21,12.7,59,88.5396136164961,119,35,"A",NA,1011,"VA11W-108PA / VA07MAS3-7304-3-2-4-3 // L11541 (MDC07026-F2-19-13-4)",2466.5,0,2,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2168",2168,2,"VA22W-418",6,21,12.4,54.8,73.8270435993017,122,34,"A",NA,431,"Hilliard / GA04434-13E52 (961565-2E46/ AGS2485//SS 8641 ) // Berkeley (VA12W-72)",2049.6,0,3,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2169",2169,2,"DH20SRW05-039",7,21,12.3,58.4,77.3876341556549,117,31,"A",NA,967,"NC14-23372 / 13VTK59-148",2146,0,1,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2170",2170,2,"19VTK5-178",8,21,12.7,58.8,88.5575620482043,122,37,NA,NA,747,"KWS192 / VA16W-202",2467,1,0,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2171",2171,2,"VA22FHB-92",9,21,12.8,59.1,69.1191185635275,117,36,"A",NA,587,"MDC07026-F2-19-13-4 (SS8641// McCormick*2/Ning7840) / Yorktown (VA08W-294) // VA14FHB-14 [VA05W-436 {OH 552 (P71761A4-31-5-33 / MD55-286-21) / AGS 2000} / {VA05W-641 (Renwood 3260*2 // Futai8944 / Renwood 3260 /3/ Renwood 3260}]",1927.7,0,2,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2172",2172,2,"DH20SRW05-093",10,21,12.9,59.2,83.6128246232118,122,33,"A",NA,974,"NC14-23372 / 13VTK59-148",2334.6,0,0,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2173",2173,2,"VA22W-380",11,21,12.7,56.7,79.3105300321454,119,34,"A",NA,393,"Pioneer 112355W (AgriMAXX 446) / GA03564-12E6 (SS8641/4/AGS 2000*3/931433//PION 2684/3*AGS 2000) // Berkeley (VA12W-72)",2209.4,0,4,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2174",2174,2,"VA22FHB-30",12,21,12.8,60.1,73.669212533394,124,38,"AL",NA,525,"MO131838 (ERNIE*2/92-2-1) / NC9305-7 (Bess / NC-Yadkin)",2054.6,0,3,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2175",2175,2,"DH19SRW06-027",13,21,12.7,56.4,61.2795355380987,118,30,"A",NA,878,"VA13W-174 / Featherstone 125""S"" (VA09MAS1-12-5-1-3)",1707.1,0,1,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2176",2176,2,"VA22W-133",14,21,12.7,58.3,62.4892598352307,114,35,"A",NA,146,"ARGA04494-11E49 (AWD99*5261 /SS8641) / Hilliard (VA11W-108)",1740.8,0,5,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2177",2177,2,"VA22FHB-42",15,21,12.9,58.7,65.9490513412071,119,32,"TA",NA,537,"IL11-6543 (IL97-1828 / IL02-18228) / Featherstone 31 (VA12W-31)",1841.4,0.5,2,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2178",2178,2,"DH20SRW03-087",16,21,12.6,56.7,67.3226224099946,122,29,"A",NA,950,"13VTK429-3 / DH12SRW057-081",1873.3,0,4,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2179",2179,2,"VA22W-27",17,21,12.6,56.2,92.7559325469471,117,31,"A",NA,40,"VA11W-313 (Berkeley""S"") / VA14W-6 [Jamestown (VA02W-370) / Shirley (VA03W-409) // SS 8404]",2581,0,0,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2180",2180,2,"18VDH-FHB-MAS11-259-8-3",18,21,13,61.3,60.3284413572513,122,33,"AL",NA,1012,"VA11W-108PA / VA07MAS3-7304-3-2-4-3 // L11541 (MDC07026-F2-19-13-4)",1686.4,0,5,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2181",2181,2,"VA22W-154",19,21,12.9,54.8,74.9421037968263,117,31,"A",NA,167,"USG 3895 (Pion A040064G1) / Berkeley (VA12W-72)",2092.5,0,4,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2182",2182,2,"VA22FHB-45",20,21,13.1,58.7,58.7797774776968,123,34,"A",NA,540,"IL11-6543 (IL97-1828 / IL02-18228) / Featherstone 31 (VA12W-31)",1645,0.5,3,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2183",2183,2,"18VTK5-57",21,21,13,58.8,75.8398337745331,122,31,"A",NA,710,"13VTK429-3 / VA16W-196",2120,0,4,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2184",2184,2,"VA22W-297",21,22,13.1,54.7,64.7470861942776,115,30,"A",NA,310,"Pioneer 112348W (USG 3404) / Jamestown // VA14W-6 [Jamestown (VA02W-370) / Shirley (VA03W-409) // SS 8404]",1812,0,3,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2185",2185,2,"VA22FHB-90",20,22,13.1,61.2,86.9690579957242,123,36,NA,NA,585,"MDC07026-F2-19-13-4 (SS8641// McCormick*2/Ning7840) / Yorktown (VA08W-294) // VA14FHB-14 [VA05W-436 {OH 552 (P71761A4-31-5-33 / MD55-286-21) / AGS 2000} / {VA05W-641 (Renwood 3260*2 // Futai8944 / Renwood 3260 /3/ Renwood 3260}]",2433.9,0,0,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2186",2186,2,"VA22W-295",19,22,13.1,57.7,77.1355049489995,122,28,"A",NA,308,"Pioneer 112348W (USG 3404) / Jamestown // VA14W-6 [Jamestown (VA02W-370) / Shirley (VA03W-409) // SS 8404]",2158.7,0,0,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2187",2187,2,"VA22W-450",18,22,13.6,59.8,84.8806130220966,118,33,"A",NA,463,"VA12FHB-8 [IL99-27048 (IL90-6364/Pioneer 2571) / VA04W-486 [ERNIE//INW 9824 (P92823A1-1-4-4-5 =Clark*4/ Ning7840)/ McCormick] // Shirley] / Featherstone 73 (VA12W-31) // VA13W-38 [IL99-15867 (IL93-2879/P881705A-1-X-60) / Jamestown]",2389.2,0,0,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2188",2188,2,"DH20SRW01-061",17,22,13.6,58.5,84.8770603428306,122,28,"A",NA,909,"VA16W-196  / Hilliard",2389.1,0,2,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2189",2189,2,"19VTK1-88",16,22,13.9,60.7,71.461835042303,128,35,"AL",NA,718,"Hilliard / MDC07026-F2-19-13-3 // VA17W-75",2018.5,0,0,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2190",2190,2,"19VTK9-84",15,22,13.5,60.3,78.4379155231381,122,34,"A",NA,782,"KWS192 / DH13SRW023-201",2205.3,0,0,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2191",2191,2,"VA22W-354",14,22,13.2,59.9,75.8225309107008,113,33,"A",NA,367,"Pioneer 112355W (AgriMAXX 446) / Jamestown // TXGA06343-17-3-5-EL2 (011638-G1-G1/981592-8-8-1//991336-47-5W-1W)",2124.4,0,2,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2192",2192,2,"VA22W-160",13,22,13.3,56.6,69.0935548980224,117,32,"A",NA,173,"USG 3895 (Pion A040064G1) / Berkeley (VA12W-72)",1938.1,0,3,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2193",2193,2,"VA22FHB-15",12,22,13.6,59.5,76.4891845959208,117,35,"A",NA,510,"KY06C-1178-16-10-3 (KY93C-0004-22-1 / NC03-11458 // KY97C-0519-04-05) / HILLIARD (VA11W-108)",2153,0,2,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2194",2194,2,"19VT2-44-58",11,22,13.2,59,84.6561198771847,117,29,"AL",NA,988,"HILLIARD / MDC07026-F2-19-13-3 // 13VTK59-55",2371.9,0.5,3,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2195",2195,2,"19VTK1-162",10,22,13.1,59.8,82.6918912090492,113,28,"AL",NA,722,"Hilliard / MDC07026-F2-19-13-3 // VA17W-75",2314.2,0,1,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2196",2196,2,"VA22W-364",9,22,13.1,57,61.5704769433552,116,29,"A",NA,377,"Pioneer 112355W (AgriMAXX 446) / Jamestown // TXGA06343-17-3-5-EL2 (011638-G1-G1/981592-8-8-1//991336-47-5W-1W)",1723.1,0,5,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2197",2197,2,"19VDH-FHB-MAS02-16",8,22,13.1,56.5,71.1181708898845,122,32,"AL",NA,677,"VA13W-174 / Pioneer W050216N2 // 13VTK59-55",1990.3,0,2,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2198",2198,2,"VA22W-353",7,22,13.3,58.7,72.0596473429506,122,32,"A",NA,366,"Pioneer 112355W (AgriMAXX 446) / Jamestown // TXGA06343-17-3-5-EL2 (011638-G1-G1/981592-8-8-1//991336-47-5W-1W)",2021.3,0,3,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2199",2199,2,"VA22W-204",6,22,13.3,57.7,80.1736213870092,115,30,"AL",NA,217,"VA14W-59 [VA06W-627 ( IL 94-1549 (SCAB-RES) /VA97W-375 (CK9803/Freedom)// Coker 9025 (BL930390))] / [VA06W-256 {McCormick""S"" (VA98W-590) / VAN99W-97 [Coker 983//GA-ANDY/VA90-21-20 (79IWWRN67//CK65-20/ATR)] / SR8483 (VA12W-68)",2248.9,0,5,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2200",2200,2,"VA22W-138",5,22,13.3,58.7,81.2823410388994,121,31,"A",NA,151,"USG 3895 (Pion A040064G1) / Berkeley (VA12W-72)",2280,0,4,NA
2022,"WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA","SRWObs_2022_WARVA_2201",2201,2,"VA22W-362",4,22,13.1,56,65.4617339447663,116,31,"A",NA,375,"Pioneer 112355W (AgriMAXX 446) / Jamestown // TXGA06343-17-3-5-EL2 (011638-G1-G1/981592-8-8-1//991336-47-5W-1W)",1832,0,3,NA
